00:00:09,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00568,00500,00500,00500,00500,00500,00500,00500,00568,00500,00500,00500,00500,00500,00500,00500,00568,00500,00500,00500,00500,00500,00500,00500,00568,00500,00500,00500,00500,00500,00500,00500,00568,00500,00500,00500,00500,00500,00500,00500,00568,00500,00500,00500,00500,00500,00500,00500,00568,00500,00500,00500,00500,00500,00500,00500,00568,00500,00500,00500,00500,00500,00500,00500,00568,00500,00500,
00:00:10,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,
00:00:10,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,
00:00:10,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00498,00500,00500,00500,00500,00500,00500,00500,00498,00500,00500,00500,00500,00500,00500,00500,00498,00500,00500,00500,00500,00500,00500,00500,00498,00500,00500,00500,00500,00500,00500,00500,00498,00500,00500,00500,00500,00500,00500,00500,00498,00500,00500,00500,00500,00500,00500,00500,00498,00500,00500,00500,00500,00500,00500,00500,00498,00500,00500,00500,00500,00500,00500,00500,00498,00500,00500,00500,00500,00500,00500,00500,00498,00500,00500,00500,00500,00500,00500,00500,00498,00500,00500,00500,00500,00500,00500,00500,00498,00500,00500,00500,00500,
00:00:11,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00477,00500,00500,00500,00500,00500,00500,00500,00477,00500,00500,00500,00500,00500,00500,00500,00477,00500,00500,00500,00500,00500,00500,00500,00477,00500,00500,00500,00500,00500,00500,00500,00477,00500,00500,00500,00500,00500,00500,00500,00477,00500,00500,00500,00500,00500,00500,00500,00477,00500,00500,00500,00500,00500,00500,00500,00477,00500,00500,00500,00500,00500,00500,00500,00477,00500,00500,00500,00500,00500,00500,00500,00477,00500,00500,00500,00500,00500,00500,00500,00477,00500,00500,00500,00500,00500,00500,00500,00477,00500,00500,00500,00500,00500,00500,00500,00477,00500,00500,00500,00500,00500,00500,00500,00477,00500,00500,00500,00500,00500,00500,00500,00477,00500,00500,00500,
00:00:11,00530,00498,00491,00559,00519,00485,00500,00541,00530,00498,00491,00559,00519,00485,00500,00541,00530,00498,00491,00559,00519,00485,00500,00541,00530,00498,00491,00559,00519,00485,00500,00541,00530,00498,00491,00559,00519,00485,00500,00541,00530,00498,00491,00559,00519,00485,00500,00541,00530,00498,00491,00559,00519,00485,00500,00541,00530,00498,00491,00559,00519,00485,00500,00541,00530,00498,00491,00559,00519,00485,00500,00541,00530,00498,00491,00559,00519,00485,00500,00541,00530,00498,00491,00559,00519,00485,00500,00541,00530,00498,00491,00559,00519,00485,00500,00541,00530,00498,00491,00559,00519,00485,00500,00541,00530,00498,00491,00559,00519,00485,00500,00541,00530,00498,00491,00559,00519,00485,00500,00541,00530,00498,00491,00559,00519,00485,00500,00541,
00:00:11,00480,00451,00502,00513,00494,00500,00500,00500,00480,00451,00502,00513,00494,00500,00500,00500,00480,00451,00502,00513,00494,00500,00500,00500,00480,00451,00502,00513,00494,00500,00500,00500,00480,00451,00502,00513,00494,00500,00500,00500,00480,00451,00502,00513,00494,00500,00500,00500,00480,00451,00502,00513,00494,00500,00500,00500,00480,00451,00502,00513,00494,00500,00500,00500,00480,00451,00502,00513,00494,00500,00500,00500,00480,00451,00502,00513,00494,00500,00500,00500,00480,00451,00502,00513,00494,00500,00500,00500,00480,00451,00502,00513,00494,00500,00500,00500,00480,00451,00502,00513,00494,00500,00500,00500,00480,00451,00502,00513,00494,00500,00500,00500,00480,00451,00502,00513,00494,00500,00500,00500,00480,00451,00502,00513,00494,00500,00500,00500,
00:00:12,00543,00500,00500,00500,00500,00500,00500,00500,00543,00500,00500,00500,00500,00500,00500,00500,00543,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00461,00500,00500,00500,00500,00500,00500,00500,00461,00500,00500,00500,00500,00500,00500,00500,00461,00500,00500,00500,00500,00500,00500,00500,00461,00500,00500,00500,00500,00500,00500,00500,00461,00500,00500,00500,00500,00500,00500,00500,00461,00500,00500,00500,00500,00500,00500,00500,00461,00500,00500,00500,00500,00500,00500,00500,00461,00500,00500,00500,
00:00:12,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00500,00461,00500,00500,00500,00500,00500,00500,00500,00461,00500,00500,00500,00500,00500,00500,00500,00461,00500,00500,00500,00500,00500,00500,00500,00461,00500,00500,00500,00500,00500,00500,00500,00461,00500,00500,00500,00500,00500,00500,00500,00461,00500,00500,00500,00500,00500,00500,00500,00461,00500,00500,00500,00500,00500,00500,00500,00461,00500,00500,00500,
00:00:26,00500,00520,00566,00500,00500,00556,00583,00495,00503,00520,00566,00500,00500,00556,00583,00495,00503,00520,00566,00518,00500,00556,00583,00495,00503,00520,00566,00518,00500,00556,00583,00495,00503,00520,00566,00518,00500,00556,00583,00495,00503,00520,00566,00518,00500,00556,00583,00495,00503,00520,00566,00518,00500,00556,00583,00495,00503,00520,00566,00518,00500,00556,00583,00495,00503,00520,00566,00518,00500,00556,00583,00495,00503,00520,00566,00518,00500,00556,00583,00495,00503,00520,00566,00518,00500,00556,00583,00495,00503,00520,00566,00518,00500,00556,00583,00495,00503,00520,00566,00518,00500,00556,00583,00495,00503,00520,00566,00518,00500,00556,00583,00495,00503,00520,00566,00518,00500,00556,00583,00495,00503,00520,00566,00518,00500,00556,00583,00495,
